Date,Close,Bullish_sentiment,Neutral_sentiment,Bearish_sentiment,Mov Avg_sentiment,Spread_sentiment,Average_sentiment,+St. Dev._sentiment,- St. Dev._sentiment
2013-03-05,1539.7900390625,0.283912,0.350158,0.365931,0.43246875,-0.082019,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-06,1541.4599609375,0.283912,0.350158,0.365931,0.43246875,-0.082019,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-07,1544.260009765625,0.310559,0.304348,0.385093,0.4132265,-0.074534,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-08,1551.1800537109375,0.310559,0.304348,0.385093,0.4132265,-0.074534,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-11,1556.219970703125,0.310559,0.304348,0.385093,0.4132265,-0.074534,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-12,1552.47998046875,0.310559,0.304348,0.385093,0.4132265,-0.074534,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-13,1554.52001953125,0.310559,0.304348,0.385093,0.4132265,-0.074534,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-14,1563.22998046875,0.4542,0.2255,0.3203,0.415071875,0.1339,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-15,1560.699951171875,0.4542,0.2255,0.3203,0.415071875,0.1339,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-18,1552.0999755859375,0.4542,0.2255,0.3203,0.415071875,0.1339,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-19,1548.3399658203125,0.4542,0.2255,0.3203,0.415071875,0.1339,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-20,1558.7099609375,0.4542,0.2255,0.3203,0.415071875,0.1339,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-21,1545.800048828125,0.389439,0.277228,0.333333,0.39832775,0.0561059999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-22,1556.8900146484375,0.389439,0.277228,0.333333,0.39832775,0.0561059999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-25,1551.68994140625,0.389439,0.277228,0.333333,0.39832775,0.0561059999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-26,1563.77001953125,0.389439,0.277228,0.333333,0.39832775,0.0561059999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-27,1562.8499755859375,0.389439,0.277228,0.333333,0.39832775,0.0561059999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-03-28,1569.18994140625,0.383954,0.329513,0.286533,0.386266125,0.097421,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-01,1562.1700439453125,0.383954,0.329513,0.286533,0.386266125,0.097421,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-02,1570.25,0.383954,0.329513,0.286533,0.386266125,0.097421,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-03,1553.68994140625,0.383954,0.329513,0.286533,0.386266125,0.097421,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-04,1559.97998046875,0.35493,0.36338,0.28169,0.37717325,0.07324,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-05,1553.280029296875,0.35493,0.36338,0.28169,0.37717325,0.07324,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-08,1563.0699462890625,0.35493,0.36338,0.28169,0.37717325,0.07324,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-09,1568.6099853515625,0.35493,0.36338,0.28169,0.37717325,0.07324,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-10,1587.72998046875,0.35493,0.36338,0.28169,0.37717325,0.07324,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-11,1593.3699951171875,0.193103,0.262069,0.544828,0.3484942499999999,-0.3517249999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-12,1588.8499755859375,0.193103,0.262069,0.544828,0.3484942499999999,-0.3517249999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-15,1552.3599853515625,0.193103,0.262069,0.544828,0.3484942499999999,-0.3517249999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-16,1574.5699462890625,0.193103,0.262069,0.544828,0.3484942499999999,-0.3517249999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-17,1552.010009765625,0.193103,0.262069,0.544828,0.3484942499999999,-0.3517249999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-18,1541.6099853515625,0.268493,0.249315,0.482192,0.3298237499999999,-0.213699,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-19,1555.25,0.268493,0.249315,0.482192,0.3298237499999999,-0.213699,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-22,1562.5,0.268493,0.249315,0.482192,0.3298237499999999,-0.213699,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-23,1578.780029296875,0.268493,0.249315,0.482192,0.3298237499999999,-0.213699,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-24,1578.7900390625,0.268493,0.249315,0.482192,0.3298237499999999,-0.213699,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-25,1585.1600341796875,0.282895,0.328947,0.388158,0.3296966249999999,-0.105263,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-26,1582.239990234375,0.282895,0.328947,0.388158,0.3296966249999999,-0.105263,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-29,1593.6099853515625,0.282895,0.328947,0.388158,0.3296966249999999,-0.105263,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-04-30,1597.5699462890625,0.282895,0.328947,0.388158,0.3296966249999999,-0.105263,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-01,1582.699951171875,0.282895,0.328947,0.388158,0.3296966249999999,-0.105263,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-02,1597.5899658203125,0.309859,0.330986,0.359155,0.329609125,-0.049296,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-03,1614.4200439453125,0.309859,0.330986,0.359155,0.329609125,-0.049296,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-06,1617.5,0.309859,0.330986,0.359155,0.329609125,-0.049296,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-07,1625.9599609375,0.309859,0.330986,0.359155,0.329609125,-0.049296,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-08,1632.68994140625,0.309859,0.330986,0.359155,0.329609125,-0.049296,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-09,1626.6700439453125,0.407942,0.31769,0.274368,0.3238268749999999,0.133574,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-10,1633.699951171875,0.407942,0.31769,0.274368,0.3238268749999999,0.133574,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-13,1633.77001953125,0.407942,0.31769,0.274368,0.3238268749999999,0.133574,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-14,1650.3399658203125,0.407942,0.31769,0.274368,0.3238268749999999,0.133574,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-15,1658.780029296875,0.407942,0.31769,0.274368,0.3238268749999999,0.133574,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-16,1650.469970703125,0.384858,0.321767,0.293375,0.32325425,0.0914829999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-17,1667.469970703125,0.384858,0.321767,0.293375,0.32325425,0.0914829999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-20,1666.2900390625,0.384858,0.321767,0.293375,0.32325425,0.0914829999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-21,1669.1600341796875,0.384858,0.321767,0.293375,0.32325425,0.0914829999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-22,1655.3499755859375,0.384858,0.321767,0.293375,0.32325425,0.0914829999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-23,1650.510009765625,0.489726,0.294521,0.215753,0.33647575,0.273973,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-24,1649.5999755859375,0.489726,0.294521,0.215753,0.33647575,0.273973,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-28,1660.06005859375,0.489726,0.294521,0.215753,0.33647575,0.273973,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-29,1648.3599853515625,0.489726,0.294521,0.215753,0.33647575,0.273973,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-30,1654.4100341796875,0.359684,0.343874,0.296443,0.33707,0.0632409999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-05-31,1630.739990234375,0.359684,0.343874,0.296443,0.33707,0.0632409999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-03,1640.4200439453125,0.359684,0.343874,0.296443,0.33707,0.0632409999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-04,1631.3800048828125,0.359684,0.343874,0.296443,0.33707,0.0632409999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-05,1608.9000244140625,0.359684,0.343874,0.296443,0.33707,0.0632409999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-06,1622.56005859375,0.294737,0.315789,0.389474,0.34977425,-0.0947369999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-07,1643.3800048828125,0.294737,0.315789,0.389474,0.34977425,-0.0947369999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-10,1642.81005859375,0.294737,0.315789,0.389474,0.34977425,-0.0947369999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-11,1626.1300048828125,0.294737,0.315789,0.389474,0.34977425,-0.0947369999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-12,1612.52001953125,0.294737,0.315789,0.389474,0.34977425,-0.0947369999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-13,1636.3599853515625,0.32973,0.324324,0.345946,0.357428875,-0.0162159999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-14,1626.72998046875,0.32973,0.324324,0.345946,0.357428875,-0.0162159999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-17,1639.0400390625,0.32973,0.324324,0.345946,0.357428875,-0.0162159999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-18,1651.81005859375,0.32973,0.324324,0.345946,0.357428875,-0.0162159999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-19,1628.9300537109375,0.32973,0.324324,0.345946,0.357428875,-0.0162159999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-20,1588.18994140625,0.374532,0.325843,0.299625,0.3688835,0.074907,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-21,1592.4300537109375,0.374532,0.325843,0.299625,0.3688835,0.074907,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-24,1573.0899658203125,0.374532,0.325843,0.299625,0.3688835,0.074907,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-25,1588.030029296875,0.374532,0.325843,0.299625,0.3688835,0.074907,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-26,1603.260009765625,0.374532,0.325843,0.299625,0.3688835,0.074907,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-27,1613.199951171875,0.302752,0.345566,0.351682,0.367995125,-0.0489299999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-06-28,1606.280029296875,0.302752,0.345566,0.351682,0.367995125,-0.0489299999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-01,1614.9599609375,0.302752,0.345566,0.351682,0.367995125,-0.0489299999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-02,1614.0799560546875,0.302752,0.345566,0.351682,0.367995125,-0.0489299999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-03,1615.4100341796875,0.302752,0.345566,0.351682,0.367995125,-0.0489299999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-05,1631.8900146484375,0.419929,0.341637,0.238434,0.3694935,0.181495,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-08,1640.4599609375,0.419929,0.341637,0.238434,0.3694935,0.181495,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-09,1652.3199462890625,0.419929,0.341637,0.238434,0.3694935,0.181495,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-10,1652.6199951171875,0.419929,0.341637,0.238434,0.3694935,0.181495,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-11,1675.02001953125,0.489362,0.32766,0.182979,0.3825564999999999,0.306383,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-12,1680.18994140625,0.489362,0.32766,0.182979,0.3825564999999999,0.306383,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-15,1682.5,0.489362,0.32766,0.182979,0.3825564999999999,0.306383,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-16,1676.260009765625,0.489362,0.32766,0.182979,0.3825564999999999,0.306383,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-17,1680.9100341796875,0.489362,0.32766,0.182979,0.3825564999999999,0.306383,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-18,1689.3699951171875,0.477352,0.310105,0.212544,0.3810097499999999,0.264808,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-19,1692.0899658203125,0.477352,0.310105,0.212544,0.3810097499999999,0.264808,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-22,1695.530029296875,0.477352,0.310105,0.212544,0.3810097499999999,0.264808,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-23,1692.3900146484375,0.477352,0.310105,0.212544,0.3810097499999999,0.264808,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-24,1685.93994140625,0.477352,0.310105,0.212544,0.3810097499999999,0.264808,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-25,1690.25,0.451178,0.323232,0.225589,0.3924465,0.225589,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-26,1691.6500244140625,0.451178,0.323232,0.225589,0.3924465,0.225589,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-29,1685.3299560546875,0.451178,0.323232,0.225589,0.3924465,0.225589,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-30,1685.9599609375,0.451178,0.323232,0.225589,0.3924465,0.225589,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-07-31,1685.72998046875,0.451178,0.323232,0.225589,0.3924465,0.225589,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-01,1706.8699951171875,0.356164,0.393836,0.25,0.400124875,0.1061639999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-02,1709.6700439453125,0.356164,0.393836,0.25,0.400124875,0.1061639999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-05,1707.1400146484375,0.356164,0.393836,0.25,0.400124875,0.1061639999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-06,1697.3699951171875,0.356164,0.393836,0.25,0.400124875,0.1061639999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-07,1690.9100341796875,0.356164,0.393836,0.25,0.400124875,0.1061639999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-08,1697.47998046875,0.394984,0.338558,0.266458,0.408281625,0.128526,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-09,1691.4200439453125,0.394984,0.338558,0.266458,0.408281625,0.128526,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-12,1689.469970703125,0.394984,0.338558,0.266458,0.408281625,0.128526,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-13,1694.1600341796875,0.394984,0.338558,0.266458,0.408281625,0.128526,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-14,1685.3900146484375,0.394984,0.338558,0.266458,0.408281625,0.128526,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-15,1661.3199462890625,0.34507,0.373239,0.28169,0.404598875,0.0633799999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-16,1655.8299560546875,0.34507,0.373239,0.28169,0.404598875,0.0633799999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-19,1646.06005859375,0.34507,0.373239,0.28169,0.404598875,0.0633799999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-20,1652.3499755859375,0.34507,0.373239,0.28169,0.404598875,0.0633799999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-21,1642.800048828125,0.34507,0.373239,0.28169,0.404598875,0.0633799999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-22,1656.9599609375,0.289575,0.281853,0.428571,0.40295175,-0.1389959999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-23,1663.5,0.289575,0.281853,0.428571,0.40295175,-0.1389959999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-26,1656.780029296875,0.289575,0.281853,0.428571,0.40295175,-0.1389959999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-27,1630.47998046875,0.289575,0.281853,0.428571,0.40295175,-0.1389959999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-28,1634.9599609375,0.289575,0.281853,0.428571,0.40295175,-0.1389959999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-29,1638.1700439453125,0.335404,0.357143,0.307453,0.392386125,0.027951,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-08-30,1632.969970703125,0.335404,0.357143,0.307453,0.392386125,0.027951,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-03,1639.77001953125,0.335404,0.357143,0.307453,0.392386125,0.027951,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-04,1653.0799560546875,0.335404,0.357143,0.307453,0.392386125,0.027951,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-05,1655.0799560546875,0.3553,0.3322,0.3125,0.375628375,0.0428,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-06,1655.1700439453125,0.3553,0.3322,0.3125,0.375628375,0.0428,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-09,1671.7099609375,0.3553,0.3322,0.3125,0.375628375,0.0428,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-10,1683.989990234375,0.3553,0.3322,0.3125,0.375628375,0.0428,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-11,1689.1300048828125,0.3553,0.3322,0.3125,0.375628375,0.0428,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-12,1683.4200439453125,0.45515,0.299003,0.245847,0.372853125,0.209303,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-13,1687.989990234375,0.45515,0.299003,0.245847,0.372853125,0.209303,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-16,1697.5999755859375,0.45515,0.299003,0.245847,0.372853125,0.209303,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-17,1704.760009765625,0.45515,0.299003,0.245847,0.372853125,0.209303,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-18,1725.52001953125,0.45515,0.299003,0.245847,0.372853125,0.209303,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-19,1722.3399658203125,0.451128,0.25188,0.296992,0.372846875,0.154136,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-20,1709.9100341796875,0.451128,0.25188,0.296992,0.372846875,0.154136,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-23,1701.8399658203125,0.451128,0.25188,0.296992,0.372846875,0.154136,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-24,1697.4200439453125,0.451128,0.25188,0.296992,0.372846875,0.154136,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-25,1692.77001953125,0.451128,0.25188,0.296992,0.372846875,0.154136,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-26,1698.6700439453125,0.360544,0.333333,0.306122,0.3733943749999999,0.0544219999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-27,1691.75,0.360544,0.333333,0.306122,0.3733943749999999,0.0544219999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-09-30,1681.550048828125,0.360544,0.333333,0.306122,0.3733943749999999,0.0544219999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-01,1695.0,0.360544,0.333333,0.306122,0.3733943749999999,0.0544219999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-02,1693.8699951171875,0.360544,0.333333,0.306122,0.3733943749999999,0.0544219999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-03,1678.6600341796875,0.378378,0.320946,0.300676,0.3713186249999999,0.077702,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-04,1690.5,0.378378,0.320946,0.300676,0.3713186249999999,0.077702,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-07,1676.1199951171875,0.378378,0.320946,0.300676,0.3713186249999999,0.077702,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-08,1655.449951171875,0.378378,0.320946,0.300676,0.3713186249999999,0.077702,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-09,1656.4000244140625,0.378378,0.320946,0.300676,0.3713186249999999,0.077702,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-10,1692.56005859375,0.413284,0.250923,0.335793,0.379845375,0.0774909999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-11,1703.199951171875,0.413284,0.250923,0.335793,0.379845375,0.0774909999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-14,1710.1400146484375,0.413284,0.250923,0.335793,0.379845375,0.0774909999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-15,1698.06005859375,0.413284,0.250923,0.335793,0.379845375,0.0774909999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-16,1721.5400390625,0.413284,0.250923,0.335793,0.379845375,0.0774909999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-17,1733.1500244140625,0.462783,0.288026,0.249191,0.4014963749999999,0.213592,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-18,1744.5,0.462783,0.288026,0.249191,0.4014963749999999,0.213592,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-21,1744.6600341796875,0.462783,0.288026,0.249191,0.4014963749999999,0.213592,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-22,1754.6700439453125,0.462783,0.288026,0.249191,0.4014963749999999,0.213592,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-23,1746.3800048828125,0.462783,0.288026,0.249191,0.4014963749999999,0.213592,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-24,1752.0699462890625,0.492013,0.332268,0.175719,0.4210725,0.3162939999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-25,1759.77001953125,0.492013,0.332268,0.175719,0.4210725,0.3162939999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-28,1762.1099853515625,0.492013,0.332268,0.175719,0.4210725,0.3162939999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-29,1771.949951171875,0.492013,0.332268,0.175719,0.4210725,0.3162939999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-30,1763.31005859375,0.492013,0.332268,0.175719,0.4210725,0.3162939999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-10-31,1756.5400390625,0.449664,0.33557,0.214765,0.432868,0.234899,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-01,1761.6400146484375,0.449664,0.33557,0.214765,0.432868,0.234899,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-04,1767.9300537109375,0.449664,0.33557,0.214765,0.432868,0.234899,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-05,1762.969970703125,0.449664,0.33557,0.214765,0.432868,0.234899,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-06,1770.489990234375,0.449664,0.33557,0.214765,0.432868,0.234899,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-07,1747.1500244140625,0.454829,0.327103,0.218069,0.432827875,0.2367599999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-08,1770.6099853515625,0.454829,0.327103,0.218069,0.432827875,0.2367599999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-11,1771.8900146484375,0.454829,0.327103,0.218069,0.432827875,0.2367599999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-12,1767.68994140625,0.454829,0.327103,0.218069,0.432827875,0.2367599999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-13,1782.0,0.454829,0.327103,0.218069,0.432827875,0.2367599999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-14,1790.6199951171875,0.391975,0.333333,0.274691,0.42543375,0.117284,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-15,1798.1800537109375,0.391975,0.333333,0.274691,0.42543375,0.117284,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-18,1791.530029296875,0.391975,0.333333,0.274691,0.42543375,0.117284,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-19,1787.8699951171875,0.391975,0.333333,0.274691,0.42543375,0.117284,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-20,1781.3699951171875,0.391975,0.333333,0.274691,0.42543375,0.117284,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-21,1795.8499755859375,0.343931,0.361272,0.294798,0.423357125,0.0491329999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-22,1804.760009765625,0.343931,0.361272,0.294798,0.423357125,0.0491329999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-25,1802.47998046875,0.343931,0.361272,0.294798,0.423357125,0.0491329999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-26,1802.75,0.343931,0.361272,0.294798,0.423357125,0.0491329999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-27,1807.22998046875,0.343931,0.361272,0.294798,0.423357125,0.0491329999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-11-29,1805.81005859375,0.473016,0.244444,0.28254,0.435186875,0.1904759999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-12-02,1800.9000244140625,0.473016,0.244444,0.28254,0.435186875,0.1904759999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-12-03,1795.1500244140625,0.473016,0.244444,0.28254,0.435186875,0.1904759999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-12-04,1792.81005859375,0.473016,0.244444,0.28254,0.435186875,0.1904759999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-12-05,1785.030029296875,0.426415,0.298113,0.275472,0.43682825,0.150943,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-12-06,1805.0899658203125,0.426415,0.298113,0.275472,0.43682825,0.150943,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-12-09,1808.3699951171875,0.426415,0.298113,0.275472,0.43682825,0.150943,0.3761076426708409,0.4773140559726221,0.2749012293690596
2013-12-10,1802.6199951171875,0.426415,0.298113,0.275472,0.43682825,0.150943,0.3761076426708409,0.4773140559726221,0.2749012293690596
