Date,Bullish,Neutral,Bearish,Total,Mov Avg,Spread,Average,+St. Dev.,- St. Dev.,High,Low,Close
2018-06-14,0.447802,0.335165,0.217033,1.0,0.3659767499999999,0.2307689999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2791.47,2748.46,2775.63
2018-06-21,0.387187,0.350975,0.261838,1.0,0.3682395,0.125349,0.3761076426708409,0.4773140559726221,0.2749012293690596,2791.47,2743.19,2767.32
2018-06-28,0.284483,0.307471,0.408046,1.0,0.3683059999999999,-0.123563,0.3761076426708409,0.4773140559726221,0.2749012293690596,2774.86,2698.67,2699.63
2018-07-05,0.278552,0.328691,0.392758,1.000001,0.36123675,-0.1142059999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2746.09,2691.99,2713.22
2018-07-12,0.430508,0.277966,0.291525,0.999999,0.369205875,0.138983,0.3761076426708409,0.4773140559726221,0.2749012293690596,2795.58,2711.16,2774.02
2018-07-19,0.346633,0.40399,0.249377,1.0,0.364332375,0.097256,0.3761076426708409,0.4773140559726221,0.2749012293690596,2816.76,2770.77,2815.62
2018-07-26,0.315217,0.415761,0.269022,1.0,0.359961875,0.046195,0.3761076426708409,0.4773140559726221,0.2749012293690596,2848.03,2795.14,2846.07
2018-08-02,0.291105,0.38814,0.320755,1.0,0.347685875,-0.02965,0.3761076426708409,0.4773140559726221,0.2749012293690596,2848.03,2798.11,2813.36
2018-08-09,0.363636,0.326019,0.310345,1.0,0.337165125,0.053291,0.3761076426708409,0.4773140559726221,0.2749012293690596,2863.43,2796.34,2857.7
2018-08-16,0.361702,0.347518,0.29078,1.0,0.3339795,0.070922,0.3761076426708409,0.4773140559726221,0.2749012293690596,2862.48,2802.49,2818.37
2018-08-23,0.384615,0.344729,0.270655,0.999999,0.346496,0.11396,0.3761076426708409,0.4773140559726221,0.2749012293690596,2873.23,2802.49,2861.82
2018-08-30,0.434959,0.321138,0.243902,0.999999,0.366046875,0.1910569999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2916.5,2854.03,2914.04
2018-09-06,0.422222,0.314815,0.262963,1.0,0.365011125,0.1592589999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2916.5,2876.92,2888.6
2018-09-13,0.320896,0.350746,0.328358,1.0,0.361794,-0.0074619999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2894.65,2864.12,2888.92
2018-09-20,0.320423,0.359155,0.320423,1.000001,0.36244475,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,2912.36,2879.2,2907.95
2018-09-27,0.362205,0.326772,0.311024,1.000001,0.37133225,0.0511809999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2940.91,2903.28,2905.97
2018-10-04,0.456621,0.292237,0.251142,1.0,0.382955375,0.205479,0.3761076426708409,0.4773140559726221,0.2749012293690596,2939.86,2903.28,2925.51
2018-10-11,0.306061,0.339394,0.354545,1.0,0.37600025,-0.0484839999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2939.86,2784.86,2785.68
2018-10-18,0.33935,0.310469,0.350181,1.0,0.370342125,-0.010831,0.3761076426708409,0.4773140559726221,0.2749012293690596,2874.02,2710.51,2809.21
2018-10-25,0.279693,0.310345,0.409962,1.0,0.3509338749999999,-0.1302689999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2816.94,2651.89,2656.1
2018-11-01,0.37931,0.275862,0.344828,1.0,0.3455698749999999,0.0344819999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2742.59,2603.54,2711.74
2018-11-08,0.412844,0.275229,0.311927,1.0,0.3570633749999999,0.1009169999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2815.15,2700.44,2813.89
2018-11-15,0.350877,0.289474,0.359649,1.0,0.360870125,-0.008772,0.3761076426708409,0.4773140559726221,0.2749012293690596,2815.15,2685.75,2701.58
2018-11-22,0.252525,0.276094,0.47138,0.999999,0.347160125,-0.218855,0.3761076426708409,0.4773140559726221,0.2749012293690596,2746.8,2631.52,2649.93
2018-11-29,0.338816,0.266447,0.394737,1.0,0.3324344999999999,-0.055921,0.3761076426708409,0.4773140559726221,0.2749012293690596,2744.0,2631.09,2743.79
2018-12-06,0.379433,0.315603,0.304965,1.000001,0.341606,0.074468,0.3761076426708409,0.4773140559726221,0.2749012293690596,2800.18,2655.89,2700.06
2018-12-13,0.20904,0.30226,0.488701,1.000001,0.32531725,-0.279661,0.3761076426708409,0.4773140559726221,0.2749012293690596,2785.93,2583.23,2651.07
2018-12-20,0.248649,0.278378,0.472973,1.0,0.32143675,-0.2243239999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2685.44,2488.96,2506.96
2018-12-27,0.315476,0.181548,0.502976,1.0,0.3134574999999999,-0.1875,0.3761076426708409,0.4773140559726221,0.2749012293690596,2585.29,2346.58,2467.7
2019-01-03,0.330189,0.242138,0.427673,1.0,0.3031256249999999,-0.097484,0.3761076426708409,0.4773140559726221,0.2749012293690596,2520.27,2346.58,2510.03
2019-01-10,0.384615,0.321678,0.293706,0.999999,0.3073428749999999,0.0909089999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2595.32,2443.96,2584.96
2019-01-17,0.335347,0.302115,0.362538,1.0,0.317695625,-0.027191,0.3761076426708409,0.4773140559726221,0.2749012293690596,2625.76,2562.02,2616.1
2019-01-24,0.37659,0.300254,0.323155,0.999999,0.322417375,0.0534349999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2675.47,2585.1,2638.7
2019-01-31,0.317568,0.364865,0.317568,1.000001,0.31468425,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,2690.44,2612.86,2681.05
2019-02-07,0.398734,0.373418,0.227848,1.0,0.338396,0.1708859999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2738.98,2648.34,2731.61
2019-02-14,0.351032,0.39823,0.250737,0.999999,0.351193875,0.100295,0.3761076426708409,0.4773140559726221,0.2749012293690596,2761.85,2681.83,2753.03
2019-02-21,0.393189,0.352941,0.25387,1.0,0.360908,0.139319,0.3761076426708409,0.4773140559726221,0.2749012293690596,2787.33,2703.79,2779.76
2019-02-28,0.416327,0.383673,0.2,1.0,0.3716752499999999,0.216327,0.3761076426708409,0.4773140559726221,0.2749012293690596,2795.76,2764.55,2792.38
2019-03-07,0.37386,0.358663,0.267477,1.0,0.370330875,0.106383,0.3761076426708409,0.4773140559726221,0.2749012293690596,2816.88,2767.66,2771.45
2019-03-14,0.324232,0.365188,0.31058,1.0,0.3689415,0.0136519999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2821.24,2722.27,2810.92
2019-03-21,0.373016,0.392857,0.234127,1.0,0.36849475,0.138889,0.3761076426708409,0.4773140559726221,0.2749012293690596,2852.42,2799.78,2824.23
2019-03-28,0.332,0.396,0.272,1.0,0.37029875,0.06,0.3761076426708409,0.4773140559726221,0.2749012293690596,2860.31,2785.02,2805.37
2019-04-04,0.350211,0.367089,0.2827,1.0,0.3642333749999999,0.0675109999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2885.25,2787.72,2873.4
2019-04-11,0.402878,0.393285,0.203837,1.0,0.3707141249999999,0.199041,0.3761076426708409,0.4773140559726221,0.2749012293690596,2895.95,2865.17,2888.21
2019-04-18,0.375635,0.406091,0.218274,1.0,0.368519875,0.157361,0.3761076426708409,0.4773140559726221,0.2749012293690596,2918.0,2879.13,2900.45
2019-04-25,0.335227,0.463068,0.201705,1.0,0.358382375,0.133522,0.3761076426708409,0.4773140559726221,0.2749012293690596,2936.83,2891.9,2927.25
2019-05-02,0.390244,0.396341,0.213415,1.0,0.3604303750000001,0.176829,0.3761076426708409,0.4773140559726221,0.2749012293690596,2954.13,2912.84,2923.73
2019-05-09,0.431159,0.336957,0.231884,1.0,0.37379625,0.199275,0.3761076426708409,0.4773140559726221,0.2749012293690596,2954.13,2862.6,2879.42
2019-05-16,0.298246,0.308772,0.392982,1.0,0.3644499999999999,-0.0947359999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2897.96,2801.43,2850.96
2019-05-23,0.247059,0.392157,0.360784,1.0,0.353832375,-0.1137249999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2892.15,2815.08,2856.27
2019-05-30,0.247934,0.35124,0.400826,1.0,0.34104775,-0.152892,0.3761076426708409,0.4773140559726221,0.2749012293690596,2868.88,2766.06,2783.02
2019-06-06,0.225275,0.348901,0.425824,1.0,0.318847375,-0.2005489999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2827.28,2728.81,2826.15
2019-06-13,0.268398,0.38961,0.341991,0.999999,0.30544275,-0.0735929999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2910.61,2800.92,2879.84
2019-06-20,0.295082,0.383607,0.321311,1.0,0.3004246249999999,-0.026229,0.3761076426708409,0.4773140559726221,0.2749012293690596,2931.74,2874.68,2926.46
2019-06-27,0.29589,0.383562,0.320548,1.0,0.288630375,-0.024658,0.3761076426708409,0.4773140559726221,0.2749012293690596,2964.15,2911.43,2913.78
2019-07-03,0.331551,0.34492,0.323529,1.0,0.276179375,0.0080219999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2995.84,2912.99,2995.82
2019-07-11,0.336111,0.388889,0.275,1.0,0.2809125,0.0611109999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3002.98,2955.92,2993.07
2019-07-18,0.359296,0.354271,0.286432,0.999999,0.294942125,0.0728639999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3017.8,2984.25,2984.42
2019-07-25,0.317416,0.36236,0.320225,1.000001,0.303627375,-0.002809,0.3761076426708409,0.4773140559726221,0.2749012293690596,3019.59,2973.09,3019.56
2019-08-01,0.384375,0.375,0.240625,1.0,0.323514875,0.14375,0.3761076426708409,0.4773140559726221,0.2749012293690596,3027.98,2958.08,2980.38
2019-08-08,0.216561,0.301486,0.481953,1.0,0.31703525,-0.265392,0.3761076426708409,0.4773140559726221,0.2749012293690596,3017.4,2822.12,2883.98
2019-08-15,0.23176,0.319742,0.448498,1.0,0.30912,-0.216738,0.3761076426708409,0.4773140559726221,0.2749012293690596,2943.31,2825.71,2840.6
2019-08-22,0.266355,0.336449,0.397196,1.0,0.305428125,-0.1308409999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2931.0,2825.51,2924.43
2019-08-29,0.261307,0.316583,0.422111,1.000001,0.2966476249999999,-0.160804,0.3761076426708409,0.4773140559726221,0.2749012293690596,2939.08,2834.97,2887.94
2019-09-05,0.28642,0.318519,0.395062,1.000001,0.29043625,-0.108642,0.3761076426708409,0.4773140559726221,0.2749012293690596,2940.43,2853.05,2937.78
2019-09-12,0.33125,0.35625,0.3125,1.0,0.2869305,0.0187499999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3000.93,2921.86,3000.93
2019-09-19,0.353383,0.368421,0.278195,0.999999,0.291426375,0.0751879999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3020.74,2975.31,3006.73
2019-09-26,0.293737,0.37365,0.332613,1.0,0.280096625,-0.0388759999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3021.99,2952.86,2984.87
2019-10-03,0.21374,0.391858,0.394402,1.0,0.279744,-0.1806619999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2992.53,2874.93,2887.61
2019-10-10,0.203085,0.357326,0.439589,1.0,0.276159625,-0.236504,0.3761076426708409,0.4773140559726221,0.2749012293690596,2959.75,2855.94,2919.4
2019-10-17,0.336182,0.353276,0.310541,0.999999,0.284888,0.0256409999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3003.28,2907.41,2989.69
2019-10-24,0.356021,0.361257,0.282723,1.000001,0.29672725,0.0732979999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3014.57,2976.31,3004.52
2019-10-31,0.339759,0.375904,0.284337,1.0,0.303394625,0.0554219999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3050.1,2991.21,3046.77
2019-11-07,0.403023,0.357683,0.239295,1.000001,0.31236625,0.163728,0.3761076426708409,0.4773140559726221,0.2749012293690596,3085.2,3023.19,3076.78
2019-11-14,0.407229,0.344578,0.248193,1.0,0.3190969999999999,0.159036,0.3761076426708409,0.4773140559726221,0.2749012293690596,3102.61,3065.89,3094.04
2019-11-21,0.342432,0.367246,0.290323,1.000001,0.325183875,0.052109,0.3761076426708409,0.4773140559726221,0.2749012293690596,3127.64,3078.8,3108.46
2019-11-29,0.336391,0.360856,0.302752,0.999999,0.34051525,0.0336389999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3154.26,3091.41,3153.63
2019-12-05,0.317152,0.391586,0.291262,1.0,0.354773625,0.0258899999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3154.26,3070.33,3112.76
2019-12-12,0.376316,0.363158,0.260526,1.0,0.359790375,0.11579,0.3761076426708409,0.4773140559726221,0.2749012293690596,3150.6,3102.53,3141.63
2019-12-19,0.440945,0.354331,0.204724,1.0,0.370405875,0.236221,0.3761076426708409,0.4773140559726221,0.2749012293690596,3198.48,3133.21,3191.14
2019-12-26,0.418879,0.365782,0.215339,1.0,0.380295875,0.20354,0.3761076426708409,0.4773140559726221,0.2749012293690596,3227.78,3191.03,3223.38
2020-01-02,0.372159,0.409091,0.21875,1.0,0.376437875,0.153409,0.3761076426708409,0.4773140559726221,0.2749012293690596,3247.93,3212.03,3230.78
2020-01-09,0.330688,0.37037,0.298942,1.0,0.3668702499999999,0.0317459999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3267.07,3212.03,3253.05
2020-01-16,0.418338,0.30659,0.275072,1.0,0.3763585,0.143266,0.3761076426708409,0.4773140559726221,0.2749012293690596,3298.66,3236.67,3289.29
2020-01-23,0.456019,0.296296,0.247685,1.0,0.3913119999999999,0.208334,0.3761076426708409,0.4773140559726221,0.2749012293690596,3337.77,3277.19,3321.75
2020-01-30,0.319783,0.311653,0.368564,1.0,0.391640875,-0.048781,0.3761076426708409,0.4773140559726221,0.2749012293690596,3337.77,3234.5,3273.4
2020-02-06,0.33871,0.30914,0.352151,1.000001,0.3869401249999999,-0.0134409999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3337.58,3214.68,3334.69
2020-02-13,0.413333,0.322667,0.264,1.0,0.383488625,0.149333,0.3761076426708409,0.4773140559726221,0.2749012293690596,3381.47,3313.75,3379.45
2020-02-20,0.405594,0.307692,0.286713,0.999999,0.381828,0.118881,0.3761076426708409,0.4773140559726221,0.2749012293690596,3393.52,3352.72,3386.15
2020-02-27,0.304348,0.304348,0.391304,1.0,0.3733516249999999,-0.0869559999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3393.52,3108.99,3116.39
2020-03-05,0.387387,0.216216,0.396396,0.999999,0.380439,-0.009009,0.3761076426708409,0.4773140559726221,0.2749012293690596,3136.72,2855.84,3130.12
2020-03-12,0.297386,0.189542,0.513072,1.0,0.36532,-0.215686,0.3761076426708409,0.4773140559726221,0.2749012293690596,3130.97,2707.22,2741.38
2020-03-19,0.343511,0.145038,0.51145,0.999999,0.3512564999999999,-0.1679389999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2825.6,2280.52,2398.1
2020-03-26,0.329016,0.150259,0.520725,1.0,0.352410625,-0.191709,0.3761076426708409,0.4773140559726221,0.2749012293690596,2571.42,2191.86,2475.56
2020-04-02,0.342391,0.160326,0.497283,1.0,0.35287075,-0.1548919999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2641.39,2407.53,2470.5
2020-04-09,0.365994,0.18732,0.446686,1.0,0.346953375,-0.080692,0.3761076426708409,0.4773140559726221,0.2749012293690596,2760.75,2447.49,2749.98
2020-04-16,0.348601,0.223919,0.427481,1.000001,0.3398292499999999,-0.07888,0.3761076426708409,0.4773140559726221,0.2749012293690596,2851.85,2657.67,2783.36
2020-04-23,0.248634,0.251366,0.5,1.0,0.332865,-0.251366,0.3761076426708409,0.4773140559726221,0.2749012293690596,2879.22,2727.1,2799.31
2020-04-30,0.30597,0.253731,0.440299,1.0,0.322687875,-0.1343289999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2954.86,2775.95,2939.51
2020-05-07,0.236686,0.236686,0.526627,0.999999,0.315100375,-0.2899409999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2954.86,2797.85,2848.42
2020-05-14,0.233129,0.260736,0.506135,1.0,0.301302625,-0.2730059999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2945.82,2793.15,2820.0
2020-05-21,0.290043,0.25974,0.450216,0.999999,0.296431,-0.160173,0.3761076426708409,0.4773140559726221,0.2749012293690596,2980.29,2766.64,2971.61
2020-05-28,0.330709,0.248031,0.42126,1.0,0.29497075,-0.090551,0.3761076426708409,0.4773140559726221,0.2749012293690596,3036.25,2922.35,3036.13
2020-06-04,0.345515,0.265781,0.388704,1.0,0.2924108749999999,-0.0431889999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3130.94,2969.75,3122.87
2020-06-11,0.342767,0.27673,0.380503,1.0,0.291681625,-0.0377359999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3223.27,3090.41,3190.14
2020-06-18,0.243671,0.278481,0.477848,1.0,0.29106125,-0.234177,0.3761076426708409,0.4773140559726221,0.2749012293690596,3223.27,2965.66,3113.49
2020-06-25,0.241379,0.269592,0.489028,0.999999,0.282987375,-0.247649,0.3761076426708409,0.4773140559726221,0.2749012293690596,3155.53,3032.13,3050.33
2020-07-02,0.221519,0.31962,0.458861,1.0,0.2810914999999999,-0.237342,0.3761076426708409,0.4773140559726221,0.2749012293690596,3128.44,2999.74,3115.86
2020-07-09,0.271552,0.301724,0.426724,1.0,0.285894375,-0.1551719999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3184.15,3047.83,3169.94
2020-07-16,0.30837,0.237885,0.453744,0.999999,0.28818525,-0.145374,0.3761076426708409,0.4773140559726221,0.2749012293690596,3238.28,3115.7,3226.56
2020-07-23,0.260563,0.271127,0.46831,1.0,0.279417,-0.207747,0.3761076426708409,0.4773140559726221,0.2749012293690596,3279.32,3198.59,3276.02
2020-07-30,0.20229,0.312977,0.484733,1.0,0.261513875,-0.282443,0.3761076426708409,0.4773140559726221,0.2749012293690596,3279.99,3200.05,3258.44
2020-08-06,0.232877,0.291096,0.476027,1.0,0.247777625,-0.2431499999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3330.77,3204.13,3327.77
2020-08-13,0.300366,0.278388,0.421245,0.999999,0.2548645,-0.1208789999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3387.89,3317.37,3380.35
2020-08-20,0.303887,0.272085,0.424028,1.0,0.262678,-0.120141,0.3761076426708409,0.4773140559726221,0.2749012293690596,3399.54,3355.46,3374.85
2020-08-27,0.320755,0.283019,0.396226,1.0,0.2750825,-0.075471,0.3761076426708409,0.4773140559726221,0.2749012293690596,3481.07,3354.69,3478.73
2020-09-03,0.308017,0.274262,0.417722,1.000001,0.279640625,-0.109705,0.3761076426708409,0.4773140559726221,0.2749012293690596,3588.11,3444.15,3580.84
2020-09-10,0.237113,0.278351,0.484536,1.0,0.2707335,-0.247423,0.3761076426708409,0.4773140559726221,0.2749012293690596,3588.11,3329.27,3398.96
2020-09-17,0.320197,0.275862,0.403941,1.0,0.2781877499999999,-0.0837439999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3428.92,3310.47,3385.49
2020-09-24,0.248945,0.291139,0.459916,1.0,0.284019625,-0.210971,0.3761076426708409,0.4773140559726221,0.2749012293690596,3428.92,3229.1,3236.92
2020-10-01,0.262376,0.306931,0.430693,1.0,0.287707,-0.168317,0.3761076426708409,0.4773140559726221,0.2749012293690596,3393.56,3209.45,3363.0
2020-10-08,0.347418,0.262911,0.389671,1.0,0.2935885,-0.0422529999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3431.56,3323.69,3419.44
2020-10-15,0.347826,0.294686,0.357488,1.0,0.2990808749999999,-0.0096619999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3549.85,3384.56,3488.67
2020-10-22,0.357466,0.312217,0.330317,1.0,0.30366975,0.0271489999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3527.94,3419.93,3435.56
2020-10-29,0.352941,0.294118,0.352941,1.0,0.3092852499999999,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,3466.46,3268.89,3271.03
2020-11-05,0.37963,0.305556,0.314815,1.000001,0.327099875,0.064815,0.3761076426708409,0.4773140559726221,0.2749012293690596,3486.25,3233.94,3443.44
2020-11-12,0.558376,0.192893,0.248731,1.0,0.35687225,0.3096449999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3645.99,3405.17,3572.66
2020-11-19,0.443515,0.292887,0.263598,1.0,0.3811935,0.179917,0.3761076426708409,0.4773140559726221,0.2749012293690596,3623.11,3405.17,3567.79
2020-11-27,0.472527,0.252747,0.274725,0.999999,0.407462375,0.1978019999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3642.31,3543.84,3629.65
2020-12-03,0.490706,0.282528,0.226766,1.0,0.425373375,0.2639399999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3678.45,3594.39,3669.01
2020-12-10,0.480565,0.250883,0.268551,0.999999,0.44196575,0.212014,0.3761076426708409,0.4773140559726221,0.2749012293690596,3712.39,3644.84,3672.82
2020-12-17,0.434263,0.302789,0.262948,1.0,0.451565375,0.171315,0.3761076426708409,0.4773140559726221,0.2749012293690596,3712.39,3633.4,3701.17
2020-12-24,0.435685,0.344398,0.219917,1.0,0.461908375,0.215768,0.3761076426708409,0.4773140559726221,0.2749012293690596,3726.7,3636.48,3690.01
2020-12-31,0.460784,0.271242,0.267974,1.0,0.4720526249999999,0.19281,0.3761076426708409,0.4773140559726221,0.2749012293690596,3756.12,3676.16,3732.04
2021-01-07,0.4519,0.2308,0.3173,1.0,0.458743125,0.1346,0.3761076426708409,0.4773140559726221,0.2749012293690596,3783.04,3662.71,3748.14
2021-01-21,0.425466,0.229814,0.34472,1.0,0.456487,0.0807459999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3859.75,3749.62,3851.85
2021-01-28,0.376623,0.24026,0.383117,1.0,0.444499,-0.006494,0.3761076426708409,0.4773140559726221,0.2749012293690596,3870.9,3732.48,3750.77
2021-02-04,0.373529,0.270588,0.355882,0.999999,0.429851875,0.017647,0.3761076426708409,0.4773140559726221,0.2749012293690596,3847.51,3694.12,3830.17
2021-02-11,0.454545,0.282828,0.262626,0.999999,0.426599375,0.1919189999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3931.5,3816.68,3909.88
2021-02-18,0.470588,0.275542,0.25387,1.0,0.4311399999999999,0.216718,0.3761076426708409,0.4773140559726221,0.2749012293690596,3950.43,3884.94,3931.33
2021-02-25,0.459283,0.302932,0.237785,1.0,0.43408975,0.221498,0.3761076426708409,0.4773140559726221,0.2749012293690596,3924.3,3911.13,3924.3
2021-03-04,0.402597,0.344156,0.253247,1.0,0.426816375,0.1493499999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,3837.96,3817.26,3837.2
2021-03-11,0.494118,0.270588,0.235294,1.0,0.432093625,0.258824,0.3761076426708409,0.4773140559726221,0.2749012293690596,3917.35,3885.73,3898.81
2021-03-18,0.489437,0.274648,0.235915,1.0,0.44009,0.253522,0.3761076426708409,0.4773140559726221,0.2749012293690596,3953.5,3947.41,3952.17
2021-03-25,0.509494,0.28481,0.205696,1.0,0.456698875,0.303798,0.3761076426708409,0.4773140559726221,0.2749012293690596,3887.14,3864.63,3881.2
2021-04-01,0.458333,0.309524,0.232143,1.0,0.467299375,0.22619,0.3761076426708409,0.4773140559726221,0.2749012293690596,4013.04,4013.04,4013.04
2021-04-08,0.569079,0.226974,0.203947,1.0,0.481616125,0.365132,0.3761076426708409,0.4773140559726221,0.2749012293690596,4093.87,4089.89,4091.04
2021-04-15,0.538206,0.215947,0.245847,1.0,0.490068375,0.2923589999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,4151.69,4120.87,4124.66
2021-04-22,0.526814,0.268139,0.205047,1.0,0.49850975,0.321767,0.3761076426708409,0.4773140559726221,0.2749012293690596,4170.46,4160.11,4162.43
2021-04-29,0.425676,0.317568,0.256757,1.000001,0.501394625,0.1689189999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,4218.78,4190.08,4195.55
2021-05-06,0.443137,0.32549,0.231373,1.0,0.4950219999999999,0.211764,0.3761076426708409,0.4773140559726221,0.2749012293690596,4186.64,4147.33,4181.27
2021-05-13,0.365188,0.365188,0.269625,1.000001,0.479490875,0.095563,0.3761076426708409,0.4773140559726221,0.2749012293690596,4134.73,4056.88,4063.04
2021-05-20,0.370253,0.367089,0.262658,1.0,0.46208575,0.107595,0.3761076426708409,0.4773140559726221,0.2749012293690596,4140.01,4121.97,4137.6
2021-05-27,0.364286,0.371429,0.264286,1.000001,0.450329875,0.0999999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,4212.82,4201.94,4211.36
2021-06-03,0.440729,0.361702,0.197568,0.999999,0.4342861249999999,0.243161,0.3761076426708409,0.4773140559726221,0.2749012293690596,4204.39,4167.93,4201.56
2021-06-10,0.402256,0.390977,0.206767,1.0,0.417292375,0.195489,0.3761076426708409,0.4773140559726221,0.2749012293690596,4249.74,4167.93,4238.53
2021-06-17,0.411215,0.327103,0.261682,1.0,0.4028425,0.1495329999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,4257.16,4202.45,4214.42
2021-06-24,0.404167,0.3625,0.233333,1.0,0.400153875,0.1708339999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,4268.67,4164.4,4265.79
2021-07-01,0.486486,0.291892,0.221622,1.0,0.4055725,0.264864,0.3761076426708409,0.4773140559726221,0.2749012293690596,4302.43,4256.97,4297.5
2021-07-08,0.401961,0.352941,0.245098,1.0,0.410169125,0.156863,0.3761076426708409,0.4773140559726221,0.2749012293690596,4361.88,4300.73,4358.13
2021-07-15,0.361702,0.370213,0.268085,1.0,0.40910025,0.093617,0.3761076426708409,0.4773140559726221,0.2749012293690596,4392.37,4329.79,4369.21
2021-07-22,0.306452,0.387097,0.306452,1.000001,0.401871,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,4375.09,4322.53,4358.69
2021-07-29,0.361607,0.397321,0.241071,0.999999,0.3919807500000001,0.120536,0.3761076426708409,0.4773140559726221,0.2749012293690596,4422.73,4350.06,4400.64
2021-08-05,0.360656,0.322404,0.31694,1.0,0.38678075,0.0437159999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,4429.97,4373.0,4402.66
2021-08-12,0.369748,0.315126,0.315126,1.0,0.381597375,0.054622,0.3761076426708409,0.4773140559726221,0.2749012293690596,4449.44,4408.86,4442.41
2021-08-19,0.331731,0.317308,0.350962,1.000001,0.372542875,-0.0192309999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,4473.26,4397.59,4400.27
2021-08-26,0.395604,0.274725,0.32967,0.999999,0.361182625,0.0659339999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,4501.71,4367.73,4496.19
2021-09-02,0.434343,0.232323,0.333333,0.999999,0.365230375,0.1010099999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,4537.36,4468.99,4524.09
2021-09-09,0.388889,0.338889,0.272222,1.0,0.36862875,0.1166669999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,4545.85,4493.95,4514.07
2021-09-16,0.22449,0.382653,0.392857,1.0,0.3583834999999999,-0.168367,0.3761076426708409,0.4773140559726221,0.2749012293690596,4529.9,4435.46,4480.7
